CO_GRUPO;CO_ORGACAD;NT_GER;DELTA_MEDIO_GRADUACAO;QE_I02;QE_I04;QE_I05;QE_I06;QE_I08;QE_I09;QE_I10;QE_I11;QE_I17;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26
4004;10020;36.0;1.0;A;B;E;B;B;B;A;B;A;G;A;B;B;E;C;C
4004;10020;43.1;1.0;A;F;E;B;E;C;D;B;A;C;A;A;C;E;A;B
4004;10020;;1.0;B;D;F;C;D;C;E;B;A;A;A;B;B;E;A;C
4004;10020;27.7;2.0;D;C;D;A;A;C;E;B;A;C;A;A;A;E;B;G
4004;10020;50.4;1.0;A;E;C;B;D;C;E;B;A;B;A;C;C;E;E;C
4004;10020;;1.0;;;;;;;;;;;;;;;;
4004;10020;;5.0;;;;;;;;;;;;;;;;
4004;10020;;1.0;A;F;C;A;C;D;E;B;A;C;A;B;C;E;E;G
4004;10020;;4.0;;;;;;;;;;;;;;;;
4004;10020;33.3;1.0;C;B;C;C;B;C;E;B;E;C;A;A;A;E;A;B
4004;10020;28.8;8.0;D;A;B;C;B;F;E;B;A;A;B;C;C;E;C;I
4004;10020;;1.0;;;;;;;;;;;;;;;;
4004;10020;16.4;1.0;D;B;D;B;A;C;A;E;A;C;B;A;B;E;H;E
4004;10020;12.9;1.0;D;D;C;B;A;C;E;B;A;B;B;A;A;E;H;C
4004;10020;19.3;2.0;A;D;E;B;C;B;B;B;A;C;A;B;B;E;A;C
4004;10020;;4.0;;;;;;;;;;;;;;;;
4004;10020;20.0;10.0;A;B;E;F;B;F;E;B;A;C;A;C;D;E;E;I
4004;10020;17.1;2.0;D;B;C;A;D;E;E;B;A;A;A;B;E;E;E;C
4004;10020;;1.0;B;B;E;A;C;D;E;B;A;A;A;C;B;E;H;I
4004;10020;;1.0;;;;;;;;;;;;;;;;
4004;10020;44.1;0.0;D;C;D;C;C;D;E;D;A;C;B;A;D;E;E;H
4004;10020;47.9;3.0;A;D;C;B;E;A;A;E;D;A;B;B;C;D;E;C
4004;10020;38.1;13.0;A;D;B;B;B;A;A;E;A;A;B;A;C;D;E;C
4004;10020;24.2;1.0;A;D;B;B;C;D;E;E;A;A;A;A;E;D;E;C
4004;10020;48.2;1.0;A;B;D;B;B;C;E;D;A;B;B;C;A;A;H;H
4004;10020;32.4;8.0;B;C;C;A;A;D;E;C;E;B;B;E;C;A;A;C
4004;10020;42.2;1.0;A;E;D;B;E;A;A;E;E;C;A;B;B;D;E;C
4004;10020;42.1;2.0;D;D;D;B;B;E;E;G;A;H;B;A;B;E;C;C
4004;10020;34.8;14.0;A;C;C;C;B;F;E;B;E;A;A;A;B;E;E;C
4004;10020;30.2;1.0;D;D;D;B;D;C;D;B;A;B;A;A;C;E;E;C
4004;10020;42.7;11.0;A;D;B;B;D;D;E;B;A;C;B;A;B;D;E;C
4004;10020;52.0;1.0;A;B;D;D;B;C;E;F;A;C;B;B;C;D;A;C
4004;10020;40.5;2.0;A;B;B;B;B;C;E;B;A;C;B;B;B;E;A;E
4004;10020;54.1;4.0;A;C;B;C;B;C;A;D;B;C;A;A;B;A;H;C
4004;10020;60.1;2.0;D;E;B;C;B;E;E;C;A;C;A;A;B;E;A;H
4006;10022;62.9;1.0;D;F;E;B;G;F;E;B;B;A;A;E;C;C;E;F
4006;10022;48.1;1.0;D;C;E;A;B;D;E;H;A;A;A;B;B;C;A;F
4006;10022;60.2;1.0;A;E;F;B;D;C;E;B;B;H;A;E;D;E;E;F
4006;10022;38.8;1.0;D;D;D;B;A;C;E;H;B;A;A;B;B;C;A;F
4006;10022;38.4;1.0;D;E;B;B;F;B;A;B;B;A;A;B;B;E;H;I
4006;10022;;1.0;D;E;D;A;D;B;B;I;B;H;A;B;B;A;E;E
4006;10022;34.2;8.0;D;D;C;C;E;F;E;B;A;A;A;C;B;E;C;B
4006;10022;18.2;4.0;D;D;A;B;D;E;E;H;A;C;A;B;B;A;A;F
4006;10022;;3.0;;;;;;;;;;;;;;;;
4006;10022;38.6;3.0;D;D;B;C;B;E;E;B;B;C;A;C;C;A;E;C
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;43.2;10.0;D;B;D;B;C;D;E;I;A;A;B;A;B;E;E;H
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;4.0;D;D;D;C;C;F;E;B;A;C;A;B;C;E;E;F
4006;10022;;31.0;;;;;;;;;;;;;;;;
4006;10022;;8.0;;;;;;;;;;;;;;;;
4006;10022;57.6;4.0;A;D;B;C;C;E;E;B;B;C;A;C;E;A;A;F
4006;10022;;5.0;;;;;;;;;;;;;;;;
4006;10022;43.7;9.0;B;A;B;C;A;C;B;B;A;G;A;B;B;A;C;B
4006;10022;41.1;7.0;D;D;D;C;B;D;D;E;A;A;A;B;D;E;E;E
4006;10022;;20.0;B;C;C;B;B;C;E;B;D;C;A;A;B;A;C;B
4006;10022;34.3;8.0;A;B;D;C;B;D;E;B;A;C;A;B;B;A;A;B
4006;10022;;6.0;;;;;;;;;;;;;;;;
4006;10022;;5.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;D;D;D;A;A;C;E;E;A;C;A;B;B;E;E;B
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;11.0;;;;;;;;;;;;;;;;
4006;10022;;4.0;;;;;;;;;;;;;;;;
4006;10022;;7.0;;;;;;;;;;;;;;;;
4006;10022;41.3;1.0;B;B;F;B;C;C;E;D;A;C;A;C;B;C;A;I
4006;10022;42.2;1.0;B;D;E;B;E;E;E;F;D;C;A;B;B;E;H;I
4006;10022;;5.0;;;;;;;;;;;;;;;;
4006;10022;37.4;1.0;A;C;C;C;B;C;B;F;A;C;A;E;D;C;C;H
4006;10022;41.6;1.0;A;C;B;B;A;B;A;F;A;A;B;B;B;E;E;H
4006;10022;42.3;5.0;D;B;E;C;B;C;A;D;A;C;A;B;E;C;E;F
4006;10022;39.4;1.0;C;D;D;B;B;E;E;H;E;C;B;E;C;E;A;I
4006;10022;52.5;3.0;D;C;D;A;B;C;D;D;A;C;B;B;B;A;A;H
4006;10020;;6.0;;;;;;;;;;;;;;;;
4006;10020;75.3;1.0;A;D;D;B;B;E;E;B;A;G;B;D;C;E;E;D
4006;10020;;5.0;;;;;;;;;;;;;;;;
4006;10020;37.6;2.0;A;E;F;B;C;C;D;J;B;A;A;A;B;E;E;E
4006;10020;59.4;9.0;B;D;D;B;B;D;E;E;B;A;B;D;B;E;C;C
4006;10020;59.7;5.0;A;E;E;B;E;D;E;B;B;A;A;C;B;E;A;C
4006;10020;39.8;3.0;D;B;C;B;D;C;E;E;A;C;B;E;E;E;H;E
4006;10020;;2.0;;;;;;;;;;;;;;;;
4006;10020;29.7;4.0;D;D;C;B;B;A;E;E;A;E;A;C;C;E;A;F
4006;10020;36.2;0.0;A;E;E;B;F;D;E;B;B;C;A;B;B;A;A;C
4006;10020;51.2;0.0;D;B;C;B;E;D;D;B;A;B;B;B;B;E;A;C
4006;10020;;5.0;;;;;;;;;;;;;;;;
4006;10020;;6.0;;;;;;;;;;;;;;;;
4006;10020;75.3;0.0;A;E;D;B;E;C;E;B;B;B;A;C;B;E;E;F
4006;10020;49.5;9.0;A;B;B;B;E;C;E;E;A;A;B;D;B;E;E;F
4006;10020;;4.0;;;;;;;;;;;;;;;;
4006;10020;50.0;3.0;D;B;B;A;D;D;E;B;A;H;A;A;A;E;A;B
4006;10020;40.4;3.0;A;D;B;B;A;C;D;B;A;C;A;B;B;E;H;C
4006;10020;49.5;1.0;A;D;D;B;B;C;E;B;A;A;A;B;A;E;H;A
4006;10020;36.1;1.0;A;D;D;B;D;D;E;B;A;A;A;B;D;E;E;B
4006;10020;;1.0;B;D;E;A;G;A;A;K;A;H;B;A;C;E;C;B
4006;10020;;1.0;;;;;;;;;;;;;;;;
4006;10020;;2.0;;;;;;;;;;;;;;;;
4006;10020;56.5;8.0;A;A;B;C;C;E;D;B;A;A;B;E;B;E;H;H
4006;10020;39.6;1.0;D;B;D;B;B;D;A;E;A;A;B;B;B;E;E;C
4006;10020;53.6;4.0;D;D;D;B;C;E;E;E;A;G;A;B;B;E;C;C
4006;10020;45.5;3.0;D;C;C;C;B;D;E;B;A;B;B;E;D;E;E;C
4006;10020;36.5;3.0;A;A;A;B;B;F;E;B;B;C;B;E;E;E;E;D
4006;10020;51.4;2.0;A;B;B;B;A;A;A;E;A;G;A;A;B;E;H;C
4006;10020;14.3;2.0;A;D;D;D;E;B;B;B;B;A;A;A;B;E;E;C
4006;10020;32.5;12.0;A;D;D;B;C;C;E;B;A;B;B;B;C;E;A;C
4006;10020;45.5;11.0;A;C;C;B;C;C;A;B;A;A;A;B;C;E;A;E
4006;10020;48.9;1.0;A;E;C;B;E;C;E;B;A;B;A;B;C;E;H;C
4006;10020;48.6;2.0;D;E;D;B;C;C;E;K;E;H;A;A;B;E;A;E
4006;10020;51.3;1.0;A;A;D;B;D;E;E;D;A;K;A;A;C;E;A;C
4006;10020;45.7;16.0;A;B;B;C;E;F;D;E;A;B;A;A;D;E;B;C
4006;10020;57.3;6.0;D;D;D;B;D;E;E;F;A;C;A;C;D;E;E;F
4006;10020;39.5;4.0;A;C;C;B;B;C;C;F;A;E;A;E;A;E;A;B
4006;10020;32.8;4.0;A;B;B;B;A;C;D;E;A;G;B;A;B;E;A;C
4006;10020;59.6;8.0;A;D;E;B;C;B;A;D;A;C;A;B;C;E;C;E
4006;10020;37.1;1.0;A;A;B;B;B;E;D;E;A;K;B;B;A;E;H;B
4006;10020;42.2;2.0;A;D;F;B;E;E;E;B;A;C;A;B;B;E;A;E
4006;10020;;2.0;;;;;;;;;;;;;;;;
4006;10022;31.8;3.0;A;E;B;B;C;E;E;B;B;C;A;E;B;E;E;E
4006;10022;19.4;2.0;F;E;B;B;D;F;E;I;A;A;A;B;B;E;A;C
4006;10022;46.8;10.0;A;E;B;B;B;B;E;E;A;A;A;E;D;E;A;C
4006;10022;34.3;7.0;A;A;B;B;B;E;E;H;A;K;B;B;B;E;E;F
4006;10022;27.4;2.0;;;;;;;;;;;;;;;;
4006;10022;31.7;13.0;A;C;B;C;E;B;E;B;D;A;A;C;B;E;H;I
4006;10022;27.5;4.0;D;B;B;B;B;C;D;E;A;B;A;B;B;E;A;F
4006;10022;;11.0;;;;;;;;;;;;;;;;
4006;10022;57.4;3.0;C;E;E;B;C;C;E;B;B;C;A;A;B;E;A;C
4006;10022;24.0;10.0;D;B;C;B;A;A;A;E;A;K;B;B;B;E;C;I
4006;10022;42.3;2.0;D;C;D;C;C;C;D;D;A;C;B;C;C;E;C;C
4006;10022;37.2;1.0;A;D;E;B;D;C;E;B;A;A;A;C;C;E;A;C
4006;10022;42.8;1.0;A;D;D;B;D;C;E;E;E;C;A;C;C;E;B;D
4006;10022;;11.0;;;;;;;;;;;;;;;;
4006;10022;34.5;1.0;B;D;E;B;D;B;A;B;B;C;A;A;B;E;C;C
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;18.2;13.0;D;B;B;C;B;E;E;E;A;A;B;B;C;E;A;F
4006;10022;41.7;1.0;D;D;E;B;B;E;E;D;A;C;A;B;B;E;A;H
4006;10022;35.4;1.0;D;D;E;B;D;E;E;E;A;I;A;A;B;E;A;C
4006;10022;25.3;1.0;D;A;B;B;A;B;E;B;A;C;B;B;B;E;E;B
4006;10022;;6.0;;;;;;;;;;;;;;;;
4006;10022;41.9;11.0;;;;;;;;;;;;;;;;
4006;10022;43.1;3.0;A;D;C;B;C;B;A;B;A;C;A;C;B;E;A;B
4006;10022;38.1;2.0;A;D;E;B;B;C;D;B;A;A;A;A;B;A;C;F
4006;10022;35.1;1.0;A;D;D;B;C;C;E;J;D;C;A;B;B;A;E;C
4006;10022;;7.0;;;;;;;;;;;;;;;;
4006;10022;48.6;2.0;A;C;D;B;C;B;A;B;B;G;A;B;C;A;A;C
4006;10022;31.9;9.0;A;D;D;C;B;C;A;E;A;C;B;B;C;A;E;E
4006;10022;16.7;1.0;A;D;D;B;D;A;E;E;A;G;A;B;E;D;A;F
4006;10022;44.1;3.0;A;C;C;B;C;C;D;D;A;C;A;C;B;A;E;D
4006;10022;43.5;3.0;A;D;D;B;E;D;E;B;B;G;A;C;C;E;E;F
4006;10022;44.4;6.0;A;D;C;C;B;F;E;E;A;G;A;C;B;E;C;D
4006;10022;32.5;13.0;D;D;D;C;C;A;E;E;A;C;B;C;C;E;A;E
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;47.1;3.0;A;D;E;B;D;C;A;D;A;A;B;B;B;A;E;H
4006;10022;49.3;1.0;B;F;E;B;B;E;D;C;A;A;A;E;B;E;A;A
4006;10022;;10.0;;;;;;;;;;;;;;;;
4006;10022;;17.0;;;;;;;;;;;;;;;;
4006;10022;38.1;1.0;B;E;E;B;C;B;A;E;D;A;A;A;B;E;E;C
4006;10022;42.1;20.0;A;C;C;B;A;E;D;E;A;C;A;C;C;E;E;F
4006;10022;32.4;2.0;D;C;C;B;E;E;E;E;A;A;B;B;B;A;E;F
4006;10022;35.4;1.0;A;D;D;B;D;C;C;B;B;C;A;C;B;E;E;C
4006;10022;46.7;4.0;A;C;D;B;C;E;D;C;A;G;B;C;B;A;A;H
4006;10022;43.1;1.0;D;D;D;B;A;E;E;E;A;C;B;B;C;A;B;F
4006;10022;15.4;1.0;D;D;E;B;D;E;E;C;A;A;B;A;B;A;C;C
4006;10022;42.5;1.0;D;D;D;B;F;C;E;B;B;A;A;C;C;E;A;F
4006;10022;44.3;12.0;A;D;D;B;C;A;A;F;A;G;A;D;B;E;A;F
4006;10022;44.3;12.0;A;B;B;C;C;F;E;F;A;C;B;C;B;E;A;H
4006;10022;38.7;9.0;B;D;C;B;B;C;E;E;A;A;A;C;B;E;E;E
4006;10022;25.3;6.0;A;B;E;B;B;D;E;B;A;A;A;A;B;E;A;C
4006;10022;22.3;6.0;A;B;D;C;B;A;A;E;A;A;A;B;D;A;A;C
4006;10022;35.2;2.0;A;D;C;A;A;D;D;D;A;J;A;E;C;E;E;E
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;47.0;1.0;D;D;D;B;C;E;E;D;A;C;A;B;B;E;E;H
4006;10022;31.1;10.0;D;D;D;B;D;D;D;B;A;G;B;B;B;E;E;C
4006;10022;30.2;2.0;D;B;C;B;B;C;E;B;A;C;B;B;B;E;A;C
4006;10022;;10.0;;;;;;;;;;;;;;;;
4006;10022;25.3;1.0;D;D;B;B;C;E;E;B;B;A;B;C;B;E;A;C
4006;10022;41.2;1.0;D;D;D;B;B;E;D;K;A;E;A;A;D;E;C;F
4006;10022;19.1;5.0;D;D;B;B;C;C;E;B;D;A;B;C;B;A;C;F
4006;10022;;14.0;;;;;;;;;;;;;;;;
4006;10022;;3.0;;;;;;;;;;;;;;;;
4006;10022;41.5;11.0;A;E;C;C;E;F;E;B;A;C;A;B;C;A;C;C
4006;10022;51.2;1.0;A;E;D;B;B;C;D;B;A;A;B;C;C;E;A;D
4006;10022;7.7;6.0;D;E;E;C;C;A;A;E;A;C;A;C;B;A;E;F
4006;10022;36.8;3.0;A;D;D;B;B;A;D;E;A;G;A;A;C;A;H;C
4006;10022;30.2;2.0;A;C;E;B;B;B;A;B;B;A;A;B;B;C;E;E
4006;10022;27.7;3.0;A;E;E;B;E;D;E;E;B;D;A;B;B;E;A;B
4006;10022;20.1;6.0;D;B;B;B;D;B;A;B;A;A;A;A;A;E;E;C
4006;10022;52.3;12.0;C;B;B;B;C;E;E;H;E;C;A;A;C;E;E;B
4006;10022;26.1;13.0;B;B;B;C;A;F;E;E;A;G;A;B;C;E;A;F
4006;10022;36.9;14.0;D;B;B;C;B;F;E;J;A;C;B;B;B;E;C;D
4006;10022;22.1;2.0;D;D;D;C;C;F;E;E;A;A;A;C;C;E;C;D
4006;10022;52.5;15.0;D;B;B;C;A;F;E;E;A;B;A;E;E;A;E;F
4006;10022;40.2;2.0;A;D;D;B;B;D;D;E;B;A;A;C;E;E;E;E
4006;10022;58.5;6.0;A;D;E;C;D;D;E;B;A;C;A;B;B;E;C;C
4006;10022;44.9;1.0;A;D;F;B;F;C;E;D;B;A;A;B;C;E;E;D
4006;10022;41.7;3.0;A;B;B;B;C;C;E;B;A;A;B;A;B;E;B;B
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;8.0;;;;;;;;;;;;;;;;
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;3.0;;;;;;;;;;;;;;;;
4006;10022;;7.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;5.0;;;;;;;;;;;;;;;;
4006;10022;;5.0;;;;;;;;;;;;;;;;
4006;10022;;14.0;;;;;;;;;;;;;;;;
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;3.0;;;;;;;;;;;;;;;;
4006;10022;;6.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;35.2;5.0;B;D;D;B;A;E;B;B;D;C;B;B;B;E;E;B
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;9.0;;;;;;;;;;;;;;;;
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;;9.0;;;;;;;;;;;;;;;;
4006;10022;;12.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;26.0;;;;;;;;;;;;;;;;
4006;10022;;9.0;;;;;;;;;;;;;;;;
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;36.8;8.0;D;E;F;C;B;E;A;E;A;C;A;B;B;A;H;H
4006;10022;;8.0;;;;;;;;;;;;;;;;
4006;10022;34.6;5.0;A;D;C;B;A;A;A;E;A;A;B;A;B;A;E;E
4006;10022;58.0;1.0;A;D;D;B;E;E;E;C;A;A;A;B;B;A;H;H
4006;10022;;10.0;;;;;;;;;;;;;;;;
4006;10022;31.4;8.0;A;D;D;B;C;E;E;F;A;A;A;B;B;A;H;H
4006;10022;49.3;1.0;A;C;B;B;A;A;A;C;A;A;B;B;C;A;A;C
4006;10022;59.2;1.0;A;E;D;B;B;B;A;E;A;A;A;B;D;A;E;C
4006;10022;39.5;6.0;D;D;D;C;A;B;A;E;A;H;B;B;C;A;A;C
4006;10022;46.3;6.0;D;D;D;B;A;A;A;C;A;A;A;D;B;A;A;H
4006;10022;38.4;1.0;A;D;F;C;B;A;A;G;A;A;A;B;C;D;B;C
4006;10022;51.4;8.0;A;D;D;C;B;F;E;D;A;B;A;C;B;D;E;C
4006;10022;43.8;1.0;A;D;C;B;D;E;E;G;A;G;B;B;B;E;E;A
4006;10022;54.1;6.0;A;D;D;B;C;C;A;G;A;C;B;B;B;E;B;H
4006;10022;32.8;1.0;A;C;C;B;C;A;A;G;A;H;A;B;A;D;B;C
4006;10022;45.4;1.0;D;D;F;B;D;C;D;D;A;A;A;B;B;D;E;G
4006;10022;34.9;7.0;C;C;D;B;D;C;E;I;A;H;B;B;B;D;E;C
4006;10022;36.5;2.0;D;D;F;B;C;C;D;F;A;C;A;B;B;E;H;H
4006;10022;51.4;11.0;A;D;D;B;C;C;E;G;A;C;B;A;C;E;E;A
4006;10022;51.7;1.0;A;D;D;B;B;E;E;G;A;A;A;C;B;D;E;C
4006;10020;51.0;3.0;A;D;D;B;D;E;C;D;A;A;A;E;E;D;E;C
4006;10020;53.0;15.0;F;B;B;C;C;C;E;D;A;K;A;A;D;E;G;C
4006;10020;60.0;9.0;A;B;B;C;C;F;E;F;A;G;B;A;A;E;H;F
4006;10020;28.3;2.0;A;D;E;A;B;C;A;E;B;E;A;C;E;E;H;F
4006;10020;44.6;1.0;D;A;B;D;B;D;E;D;A;H;A;B;C;E;B;C
4006;10020;66.9;1.0;A;B;C;B;B;E;E;F;A;H;A;C;C;E;E;F
4006;10020;;4.0;;;;;;;;;;;;;;;;
4006;10020;46.5;2.0;C;C;B;B;C;E;E;D;A;C;B;A;B;E;E;E
4006;10020;22.2;2.0;B;D;C;D;B;C;A;D;A;C;B;C;B;E;H;F
4006;10020;40.5;4.0;F;C;D;B;A;F;E;E;B;D;B;B;B;E;A;C
4006;10020;43.0;1.0;A;D;B;B;B;C;E;F;A;B;B;A;B;E;A;F
4006;10020;42.7;1.0;B;D;D;B;B;B;A;B;B;D;B;B;B;A;A;C
4006;10020;43.8;1.0;D;B;B;B;C;C;A;B;A;H;A;E;A;E;A;C
4006;10020;11.9;2.0;A;D;B;B;E;C;A;E;A;C;B;B;B;E;E;F
4006;10020;33.3;5.0;A;D;B;B;B;C;A;B;A;A;B;E;B;E;A;C
4006;10020;48.1;2.0;A;C;B;B;C;C;D;C;A;C;A;B;B;E;C;C
4006;10020;29.7;1.0;D;B;B;B;D;C;A;B;E;C;B;D;C;E;E;C
4006;10020;;1.0;B;C;B;C;A;E;E;H;A;A;A;A;A;E;E;I
4006;10020;27.0;9.0;A;B;C;C;C;E;E;E;A;B;B;C;B;E;A;C
4006;10020;41.3;2.0;D;D;C;B;B;E;E;F;A;F;B;B;B;E;E;H
4006;10022;;3.0;;;;;;;;;;;;;;;;
4006;10022;43.2;2.0;D;E;B;C;D;D;E;B;D;K;A;E;B;E;E;I
4006;10022;36.7;4.0;D;E;C;B;A;C;E;E;A;C;A;A;D;A;A;C
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;33.8;1.0;D;E;E;B;A;C;D;B;B;C;A;A;B;A;E;E
4006;10022;;7.0;;;;;;;;;;;;;;;;
4006;10022;30.5;15.0;A;D;D;B;B;B;A;E;E;K;A;B;C;A;A;I
4006;10022;56.0;11.0;D;E;E;C;E;D;E;B;B;C;A;B;B;E;H;I
4006;10022;29.8;1.0;A;D;C;B;A;C;D;E;A;C;B;A;A;A;E;F
4006;10022;23.9;6.0;D;C;E;B;A;C;D;E;A;C;A;C;C;C;E;C
4006;10022;;2.0;;;;;;;;;;;;;;;;
4006;10022;;8.0;;;;;;;;;;;;;;;;
4006;10022;28.8;1.0;D;D;B;C;D;E;E;E;A;K;A;A;B;A;C;F
4006;10022;;1.0;;;;;;;;;;;;;;;;
4006;10022;36.8;3.0;A;E;E;B;C;C;E;E;D;H;A;D;A;A;E;C
4006;10022;;1.0;A;D;D;A;A;B;A;E;A;A;B;C;D;A;A;H
4006;10022;44.9;8.0;;;;;;;;;;;;;;;;
4006;10022;48.9;2.0;D;B;B;B;A;B;A;E;A;C;A;B;C;A;E;I
4006;10022;39.2;5.0;D;C;B;B;A;C;B;E;A;C;A;B;B;A;A;F
4006;10022;39.1;5.0;A;D;D;A;B;D;E;E;A;B;B;C;B;A;E;F
4006;10022;33.9;2.0;D;B;B;C;A;C;B;E;A;C;B;B;B;B;A;F
4006;10022;40.2;11.0;A;C;E;C;E;D;E;B;D;B;A;A;A;B;H;I
4006;10022;46.2;2.0;A;E;D;B;B;E;E;E;A;A;A;C;A;A;E;B
4006;10022;38.2;5.0;B;B;B;B;B;C;E;B;A;A;B;C;C;A;A;F
4006;10022;;4.0;;;;;;;;;;;;;;;;
4006;10022;32.4;5.0;D;F;E;B;D;D;D;E;E;G;A;C;C;A;C;I
4006;10020;35.7;3.0;D;F;D;B;D;C;E;D;A;C;A;C;C;E;E;F
4006;10020;66.9;4.0;A;B;D;B;D;E;E;C;A;C;B;C;B;D;E;C
4006;10020;53.1;6.0;A;E;E;B;C;D;E;K;A;A;A;B;B;B;E;C
4006;10020;70.6;3.0;B;C;B;B;C;A;E;C;A;C;A;B;E;E;A;A
4006;10020;44.1;1.0;B;E;D;B;D;C;E;J;A;A;A;B;C;C;H;C
4006;10020;54.1;1.0;A;B;D;B;C;D;E;K;A;F;A;B;C;D;C;C
4006;10020;49.5;1.0;A;C;E;B;D;C;D;B;A;C;A;B;B;C;A;I
4006;10020;47.5;5.0;A;B;D;B;B;C;E;K;A;C;B;B;B;E;C;C
4006;10020;69.0;1.0;A;B;B;B;B;A;A;C;A;C;A;A;C;E;A;C
4006;10020;30.7;3.0;A;D;D;B;B;C;E;K;A;K;A;D;C;E;E;C
4006;10020;31.6;7.0;A;D;C;B;B;C;D;E;A;C;B;C;B;E;C;A
4006;10020;42.3;1.0;A;D;B;B;B;B;A;B;A;C;B;B;E;D;E;F
4006;10020;33.3;3.0;D;B;B;B;C;E;E;J;A;A;A;A;B;D;A;I
4006;10020;54.0;10.0;D;B;B;C;E;F;E;B;A;A;A;E;E;C;E;E
4006;10020;30.6;1.0;B;E;D;B;C;C;E;H;A;H;A;A;B;E;E;C
4006;10020;34.0;3.0;C;B;D;C;A;D;A;B;A;D;B;A;B;E;H;C
4006;10020;39.7;11.0;D;B;E;B;D;C;E;B;B;C;A;A;C;E;E;I
4006;10020;30.6;2.0;A;D;C;B;E;E;E;B;A;K;B;C;C;E;A;C
4006;10020;40.1;3.0;D;B;E;B;A;B;A;B;A;C;B;A;B;E;G;B
4006;10020;50.4;1.0;D;B;D;D;C;C;E;G;A;C;B;E;D;A;H;E
4006;10020;62.2;1.0;A;B;F;B;C;C;A;G;A;A;A;B;C;A;E;C
4006;10020;51.2;3.0;A;C;B;B;A;C;E;G;A;A;B;C;B;A;E;E
4006;10020;40.3;1.0;A;C;C;B;B;D;E;G;A;C;B;B;B;A;C;H
4006;10020;32.4;4.0;D;B;B;B;A;C;E;C;A;E;B;A;B;A;A;A
4006;10020;57.5;1.0;A;D;F;B;E;C;E;D;A;A;A;E;C;A;A;H
4006;10020;38.2;3.0;A;D;D;B;B;C;B;B;D;G;A;E;D;A;E;C
4006;10020;46.8;1.0;A;D;F;A;B;C;E;D;A;C;A;B;E;A;B;E
4006;10020;57.9;5.0;A;C;F;B;D;E;E;E;A;C;A;C;C;A;E;C
4006;10020;36.1;1.0;D;B;D;B;B;B;A;B;A;A;B;A;B;A;C;F
4006;10020;41.7;1.0;A;D;F;B;C;B;A;G;A;C;A;C;C;A;B;C
4006;10020;41.3;4.0;D;B;C;B;B;E;D;G;A;A;B;B;B;A;E;F
4006;10020;31.6;6.0;B;C;C;A;A;D;D;K;A;B;A;C;C;A;C;F
4006;10020;45.0;13.0;D;B;B;B;B;D;E;D;A;A;B;A;D;A;C;C
4006;10020;41.0;3.0;C;C;D;B;A;B;A;G;A;C;B;A;B;A;A;H
4006;10020;54.1;1.0;A;B;D;A;B;C;A;C;A;C;B;D;D;A;H;H
4006;10020;36.6;1.0;A;B;B;B;B;E;D;B;A;A;A;B;B;A;A;C
4006;10020;49.3;7.0;A;B;B;C;E;D;D;B;A;K;B;C;D;A;E;E
4006;10020;30.6;6.0;B;D;B;B;A;C;A;B;A;C;A;C;C;A;A;C
4006;10020;54.6;1.0;D;C;D;B;C;C;E;D;A;C;A;B;B;A;C;C
4006;10020;67.1;4.0;A;D;C;B;D;E;E;F;A;A;B;C;C;C;C;F
4006;10020;41.6;13.0;D;B;A;C;A;F;C;G;A;K;A;D;B;E;A;C
4006;10020;42.0;24.0;D;B;B;C;C;F;E;G;A;C;B;B;B;A;G;C
4006;10020;41.9;13.0;D;C;C;C;B;E;E;F;A;C;A;D;B;A;A;F
4006;10020;46.3;12.0;D;C;C;B;C;E;E;D;A;C;B;B;B;A;E;H
72;10022;43.4;6.0;D;B;C;B;B;D;A;C;A;A;A;B;B;A;E;F
72;10022;26.1;3.0;D;E;E;B;D;C;B;B;B;C;A;C;E;A;H;I
72;10022;32.5;0.0;A;D;D;B;B;E;E;I;D;A;B;B;B;A;E;F
